image_id,card,image_path,mask_path,source_image_id,reference_index,augmentation_index
augmented_card_26263,g_4,training_data\augmented_data\card_images\augmented_card_26263.jpg,training_data\augmented_data\card_masks\augmented_card_26263.png,ref_L1000766_card_11,23,263
augmented_card_26264,g_4,training_data\augmented_data\card_images\augmented_card_26264.jpg,training_data\augmented_data\card_masks\augmented_card_26264.png,ref_L1000766_card_11,23,264
augmented_card_26265,g_4,training_data\augmented_data\card_images\augmented_card_26265.jpg,training_data\augmented_data\card_masks\augmented_card_26265.png,ref_L1000766_card_11,23,265
augmented_card_26266,g_4,training_data\augmented_data\card_images\augmented_card_26266.jpg,training_data\augmented_data\card_masks\augmented_card_26266.png,ref_L1000766_card_11,23,266
augmented_card_26267,g_4,training_data\augmented_data\card_images\augmented_card_26267.jpg,training_data\augmented_data\card_masks\augmented_card_26267.png,ref_L1000766_card_11,23,267
augmented_card_26268,g_4,training_data\augmented_data\card_images\augmented_card_26268.jpg,training_data\augmented_data\card_masks\augmented_card_26268.png,ref_L1000766_card_11,23,268
augmented_card_26269,g_4,training_data\augmented_data\card_images\augmented_card_26269.jpg,training_data\augmented_data\card_masks\augmented_card_26269.png,ref_L1000766_card_11,23,269
augmented_card_26270,g_4,training_data\augmented_data\card_images\augmented_card_26270.jpg,training_data\augmented_data\card_masks\augmented_card_26270.png,ref_L1000766_card_11,23,270
augmented_card_26271,g_4,training_data\augmented_data\card_images\augmented_card_26271.jpg,training_data\augmented_data\card_masks\augmented_card_26271.png,ref_L1000766_card_11,23,271
augmented_card_26272,g_4,training_data\augmented_data\card_images\augmented_card_26272.jpg,training_data\augmented_data\card_masks\augmented_card_26272.png,ref_L1000766_card_11,23,272
augmented_card_26273,g_4,training_data\augmented_data\card_images\augmented_card_26273.jpg,training_data\augmented_data\card_masks\augmented_card_26273.png,ref_L1000766_card_11,23,273
augmented_card_26274,g_4,training_data\augmented_data\card_images\augmented_card_26274.jpg,training_data\augmented_data\card_masks\augmented_card_26274.png,ref_L1000766_card_11,23,274
augmented_card_26275,g_4,training_data\augmented_data\card_images\augmented_card_26275.jpg,training_data\augmented_data\card_masks\augmented_card_26275.png,ref_L1000766_card_11,23,275
augmented_card_26276,g_4,training_data\augmented_data\card_images\augmented_card_26276.jpg,training_data\augmented_data\card_masks\augmented_card_26276.png,ref_L1000766_card_11,23,276
augmented_card_26277,g_4,training_data\augmented_data\card_images\augmented_card_26277.jpg,training_data\augmented_data\card_masks\augmented_card_26277.png,ref_L1000766_card_11,23,277
augmented_card_26278,g_4,training_data\augmented_data\card_images\augmented_card_26278.jpg,training_data\augmented_data\card_masks\augmented_card_26278.png,ref_L1000766_card_11,23,278
augmented_card_26279,g_4,training_data\augmented_data\card_images\augmented_card_26279.jpg,training_data\augmented_data\card_masks\augmented_card_26279.png,ref_L1000766_card_11,23,279
augmented_card_26280,g_4,training_data\augmented_data\card_images\augmented_card_26280.jpg,training_data\augmented_data\card_masks\augmented_card_26280.png,ref_L1000766_card_11,23,280
augmented_card_26281,g_4,training_data\augmented_data\card_images\augmented_card_26281.jpg,training_data\augmented_data\card_masks\augmented_card_26281.png,ref_L1000766_card_11,23,281
augmented_card_26282,g_4,training_data\augmented_data\card_images\augmented_card_26282.jpg,training_data\augmented_data\card_masks\augmented_card_26282.png,ref_L1000766_card_11,23,282
augmented_card_26283,g_4,training_data\augmented_data\card_images\augmented_card_26283.jpg,training_data\augmented_data\card_masks\augmented_card_26283.png,ref_L1000766_card_11,23,283
augmented_card_26284,g_4,training_data\augmented_data\card_images\augmented_card_26284.jpg,training_data\augmented_data\card_masks\augmented_card_26284.png,ref_L1000766_card_11,23,284
augmented_card_26285,g_4,training_data\augmented_data\card_images\augmented_card_26285.jpg,training_data\augmented_data\card_masks\augmented_card_26285.png,ref_L1000766_card_11,23,285
augmented_card_26286,g_4,training_data\augmented_data\card_images\augmented_card_26286.jpg,training_data\augmented_data\card_masks\augmented_card_26286.png,ref_L1000766_card_11,23,286
augmented_card_26287,g_4,training_data\augmented_data\card_images\augmented_card_26287.jpg,training_data\augmented_data\card_masks\augmented_card_26287.png,ref_L1000766_card_11,23,287
augmented_card_26288,g_4,training_data\augmented_data\card_images\augmented_card_26288.jpg,training_data\augmented_data\card_masks\augmented_card_26288.png,ref_L1000766_card_11,23,288
augmented_card_26289,g_4,training_data\augmented_data\card_images\augmented_card_26289.jpg,training_data\augmented_data\card_masks\augmented_card_26289.png,ref_L1000766_card_11,23,289
augmented_card_26290,g_4,training_data\augmented_data\card_images\augmented_card_26290.jpg,training_data\augmented_data\card_masks\augmented_card_26290.png,ref_L1000766_card_11,23,290
augmented_card_26291,g_4,training_data\augmented_data\card_images\augmented_card_26291.jpg,training_data\augmented_data\card_masks\augmented_card_26291.png,ref_L1000766_card_11,23,291
augmented_card_26292,g_4,training_data\augmented_data\card_images\augmented_card_26292.jpg,training_data\augmented_data\card_masks\augmented_card_26292.png,ref_L1000766_card_11,23,292
augmented_card_26293,g_4,training_data\augmented_data\card_images\augmented_card_26293.jpg,training_data\augmented_data\card_masks\augmented_card_26293.png,ref_L1000766_card_11,23,293
augmented_card_26294,g_4,training_data\augmented_data\card_images\augmented_card_26294.jpg,training_data\augmented_data\card_masks\augmented_card_26294.png,ref_L1000766_card_11,23,294
augmented_card_26295,g_4,training_data\augmented_data\card_images\augmented_card_26295.jpg,training_data\augmented_data\card_masks\augmented_card_26295.png,ref_L1000766_card_11,23,295
augmented_card_26296,g_4,training_data\augmented_data\card_images\augmented_card_26296.jpg,training_data\augmented_data\card_masks\augmented_card_26296.png,ref_L1000766_card_11,23,296
augmented_card_26297,g_4,training_data\augmented_data\card_images\augmented_card_26297.jpg,training_data\augmented_data\card_masks\augmented_card_26297.png,ref_L1000766_card_11,23,297
augmented_card_26298,g_4,training_data\augmented_data\card_images\augmented_card_26298.jpg,training_data\augmented_data\card_masks\augmented_card_26298.png,ref_L1000766_card_11,23,298
augmented_card_26299,g_4,training_data\augmented_data\card_images\augmented_card_26299.jpg,training_data\augmented_data\card_masks\augmented_card_26299.png,ref_L1000766_card_11,23,299
augmented_card_26300,g_4,training_data\augmented_data\card_images\augmented_card_26300.jpg,training_data\augmented_data\card_masks\augmented_card_26300.png,ref_L1000766_card_11,23,300
augmented_card_26301,g_4,training_data\augmented_data\card_images\augmented_card_26301.jpg,training_data\augmented_data\card_masks\augmented_card_26301.png,ref_L1000766_card_11,23,301
augmented_card_26302,g_4,training_data\augmented_data\card_images\augmented_card_26302.jpg,training_data\augmented_data\card_masks\augmented_card_26302.png,ref_L1000766_card_11,23,302
augmented_card_26303,g_4,training_data\augmented_data\card_images\augmented_card_26303.jpg,training_data\augmented_data\card_masks\augmented_card_26303.png,ref_L1000766_card_11,23,303
augmented_card_26304,g_4,training_data\augmented_data\card_images\augmented_card_26304.jpg,training_data\augmented_data\card_masks\augmented_card_26304.png,ref_L1000766_card_11,23,304
augmented_card_26305,g_4,training_data\augmented_data\card_images\augmented_card_26305.jpg,training_data\augmented_data\card_masks\augmented_card_26305.png,ref_L1000766_card_11,23,305
augmented_card_26306,g_4,training_data\augmented_data\card_images\augmented_card_26306.jpg,training_data\augmented_data\card_masks\augmented_card_26306.png,ref_L1000766_card_11,23,306
augmented_card_26307,g_4,training_data\augmented_data\card_images\augmented_card_26307.jpg,training_data\augmented_data\card_masks\augmented_card_26307.png,ref_L1000766_card_11,23,307
augmented_card_26308,g_4,training_data\augmented_data\card_images\augmented_card_26308.jpg,training_data\augmented_data\card_masks\augmented_card_26308.png,ref_L1000766_card_11,23,308
augmented_card_26309,g_4,training_data\augmented_data\card_images\augmented_card_26309.jpg,training_data\augmented_data\card_masks\augmented_card_26309.png,ref_L1000766_card_11,23,309
augmented_card_26310,g_4,training_data\augmented_data\card_images\augmented_card_26310.jpg,training_data\augmented_data\card_masks\augmented_card_26310.png,ref_L1000766_card_11,23,310
augmented_card_26311,g_4,training_data\augmented_data\card_images\augmented_card_26311.jpg,training_data\augmented_data\card_masks\augmented_card_26311.png,ref_L1000766_card_11,23,311
augmented_card_26312,g_4,training_data\augmented_data\card_images\augmented_card_26312.jpg,training_data\augmented_data\card_masks\augmented_card_26312.png,ref_L1000766_card_11,23,312
augmented_card_26313,g_4,training_data\augmented_data\card_images\augmented_card_26313.jpg,training_data\augmented_data\card_masks\augmented_card_26313.png,ref_L1000766_card_11,23,313
augmented_card_26314,g_4,training_data\augmented_data\card_images\augmented_card_26314.jpg,training_data\augmented_data\card_masks\augmented_card_26314.png,ref_L1000766_card_11,23,314
augmented_card_26315,g_4,training_data\augmented_data\card_images\augmented_card_26315.jpg,training_data\augmented_data\card_masks\augmented_card_26315.png,ref_L1000766_card_11,23,315
augmented_card_26316,g_4,training_data\augmented_data\card_images\augmented_card_26316.jpg,training_data\augmented_data\card_masks\augmented_card_26316.png,ref_L1000766_card_11,23,316
augmented_card_26317,g_4,training_data\augmented_data\card_images\augmented_card_26317.jpg,training_data\augmented_data\card_masks\augmented_card_26317.png,ref_L1000766_card_11,23,317
augmented_card_26318,g_4,training_data\augmented_data\card_images\augmented_card_26318.jpg,training_data\augmented_data\card_masks\augmented_card_26318.png,ref_L1000766_card_11,23,318
augmented_card_26319,g_4,training_data\augmented_data\card_images\augmented_card_26319.jpg,training_data\augmented_data\card_masks\augmented_card_26319.png,ref_L1000766_card_11,23,319
augmented_card_26320,g_4,training_data\augmented_data\card_images\augmented_card_26320.jpg,training_data\augmented_data\card_masks\augmented_card_26320.png,ref_L1000766_card_11,23,320
augmented_card_26321,g_4,training_data\augmented_data\card_images\augmented_card_26321.jpg,training_data\augmented_data\card_masks\augmented_card_26321.png,ref_L1000766_card_11,23,321
augmented_card_26322,g_4,training_data\augmented_data\card_images\augmented_card_26322.jpg,training_data\augmented_data\card_masks\augmented_card_26322.png,ref_L1000766_card_11,23,322
augmented_card_26323,g_4,training_data\augmented_data\card_images\augmented_card_26323.jpg,training_data\augmented_data\card_masks\augmented_card_26323.png,ref_L1000766_card_11,23,323
augmented_card_26324,g_4,training_data\augmented_data\card_images\augmented_card_26324.jpg,training_data\augmented_data\card_masks\augmented_card_26324.png,ref_L1000766_card_11,23,324
augmented_card_26325,g_4,training_data\augmented_data\card_images\augmented_card_26325.jpg,training_data\augmented_data\card_masks\augmented_card_26325.png,ref_L1000766_card_11,23,325
augmented_card_26326,g_4,training_data\augmented_data\card_images\augmented_card_26326.jpg,training_data\augmented_data\card_masks\augmented_card_26326.png,ref_L1000766_card_11,23,326
augmented_card_26327,g_4,training_data\augmented_data\card_images\augmented_card_26327.jpg,training_data\augmented_data\card_masks\augmented_card_26327.png,ref_L1000766_card_11,23,327
augmented_card_26328,g_4,training_data\augmented_data\card_images\augmented_card_26328.jpg,training_data\augmented_data\card_masks\augmented_card_26328.png,ref_L1000766_card_11,23,328
augmented_card_26329,g_4,training_data\augmented_data\card_images\augmented_card_26329.jpg,training_data\augmented_data\card_masks\augmented_card_26329.png,ref_L1000766_card_11,23,329
augmented_card_26330,g_4,training_data\augmented_data\card_images\augmented_card_26330.jpg,training_data\augmented_data\card_masks\augmented_card_26330.png,ref_L1000766_card_11,23,330
augmented_card_26331,g_4,training_data\augmented_data\card_images\augmented_card_26331.jpg,training_data\augmented_data\card_masks\augmented_card_26331.png,ref_L1000766_card_11,23,331
augmented_card_26332,g_4,training_data\augmented_data\card_images\augmented_card_26332.jpg,training_data\augmented_data\card_masks\augmented_card_26332.png,ref_L1000766_card_11,23,332
augmented_card_26333,g_4,training_data\augmented_data\card_images\augmented_card_26333.jpg,training_data\augmented_data\card_masks\augmented_card_26333.png,ref_L1000766_card_11,23,333
augmented_card_26334,g_4,training_data\augmented_data\card_images\augmented_card_26334.jpg,training_data\augmented_data\card_masks\augmented_card_26334.png,ref_L1000766_card_11,23,334
augmented_card_26335,g_4,training_data\augmented_data\card_images\augmented_card_26335.jpg,training_data\augmented_data\card_masks\augmented_card_26335.png,ref_L1000766_card_11,23,335
augmented_card_26336,g_4,training_data\augmented_data\card_images\augmented_card_26336.jpg,training_data\augmented_data\card_masks\augmented_card_26336.png,ref_L1000766_card_11,23,336
augmented_card_26337,g_4,training_data\augmented_data\card_images\augmented_card_26337.jpg,training_data\augmented_data\card_masks\augmented_card_26337.png,ref_L1000766_card_11,23,337
augmented_card_26338,g_4,training_data\augmented_data\card_images\augmented_card_26338.jpg,training_data\augmented_data\card_masks\augmented_card_26338.png,ref_L1000766_card_11,23,338
augmented_card_26339,g_4,training_data\augmented_data\card_images\augmented_card_26339.jpg,training_data\augmented_data\card_masks\augmented_card_26339.png,ref_L1000766_card_11,23,339
augmented_card_26340,g_4,training_data\augmented_data\card_images\augmented_card_26340.jpg,training_data\augmented_data\card_masks\augmented_card_26340.png,ref_L1000766_card_11,23,340
augmented_card_26341,g_4,training_data\augmented_data\card_images\augmented_card_26341.jpg,training_data\augmented_data\card_masks\augmented_card_26341.png,ref_L1000766_card_11,23,341
augmented_card_26342,g_4,training_data\augmented_data\card_images\augmented_card_26342.jpg,training_data\augmented_data\card_masks\augmented_card_26342.png,ref_L1000766_card_11,23,342
augmented_card_26343,g_4,training_data\augmented_data\card_images\augmented_card_26343.jpg,training_data\augmented_data\card_masks\augmented_card_26343.png,ref_L1000766_card_11,23,343
augmented_card_26344,g_4,training_data\augmented_data\card_images\augmented_card_26344.jpg,training_data\augmented_data\card_masks\augmented_card_26344.png,ref_L1000766_card_11,23,344
augmented_card_26345,g_4,training_data\augmented_data\card_images\augmented_card_26345.jpg,training_data\augmented_data\card_masks\augmented_card_26345.png,ref_L1000766_card_11,23,345
augmented_card_26346,g_4,training_data\augmented_data\card_images\augmented_card_26346.jpg,training_data\augmented_data\card_masks\augmented_card_26346.png,ref_L1000766_card_11,23,346
augmented_card_26347,g_4,training_data\augmented_data\card_images\augmented_card_26347.jpg,training_data\augmented_data\card_masks\augmented_card_26347.png,ref_L1000766_card_11,23,347
augmented_card_26348,g_4,training_data\augmented_data\card_images\augmented_card_26348.jpg,training_data\augmented_data\card_masks\augmented_card_26348.png,ref_L1000766_card_11,23,348
augmented_card_26349,g_4,training_data\augmented_data\card_images\augmented_card_26349.jpg,training_data\augmented_data\card_masks\augmented_card_26349.png,ref_L1000766_card_11,23,349
augmented_card_26350,g_4,training_data\augmented_data\card_images\augmented_card_26350.jpg,training_data\augmented_data\card_masks\augmented_card_26350.png,ref_L1000766_card_11,23,350
augmented_card_26351,g_4,training_data\augmented_data\card_images\augmented_card_26351.jpg,training_data\augmented_data\card_masks\augmented_card_26351.png,ref_L1000766_card_11,23,351
augmented_card_26352,g_4,training_data\augmented_data\card_images\augmented_card_26352.jpg,training_data\augmented_data\card_masks\augmented_card_26352.png,ref_L1000766_card_11,23,352
augmented_card_26353,g_4,training_data\augmented_data\card_images\augmented_card_26353.jpg,training_data\augmented_data\card_masks\augmented_card_26353.png,ref_L1000766_card_11,23,353
augmented_card_26354,g_4,training_data\augmented_data\card_images\augmented_card_26354.jpg,training_data\augmented_data\card_masks\augmented_card_26354.png,ref_L1000766_card_11,23,354
augmented_card_26355,g_4,training_data\augmented_data\card_images\augmented_card_26355.jpg,training_data\augmented_data\card_masks\augmented_card_26355.png,ref_L1000766_card_11,23,355
augmented_card_26356,g_4,training_data\augmented_data\card_images\augmented_card_26356.jpg,training_data\augmented_data\card_masks\augmented_card_26356.png,ref_L1000766_card_11,23,356
augmented_card_26357,g_4,training_data\augmented_data\card_images\augmented_card_26357.jpg,training_data\augmented_data\card_masks\augmented_card_26357.png,ref_L1000766_card_11,23,357
augmented_card_26358,g_4,training_data\augmented_data\card_images\augmented_card_26358.jpg,training_data\augmented_data\card_masks\augmented_card_26358.png,ref_L1000766_card_11,23,358
augmented_card_26359,g_4,training_data\augmented_data\card_images\augmented_card_26359.jpg,training_data\augmented_data\card_masks\augmented_card_26359.png,ref_L1000766_card_11,23,359
augmented_card_26360,g_4,training_data\augmented_data\card_images\augmented_card_26360.jpg,training_data\augmented_data\card_masks\augmented_card_26360.png,ref_L1000766_card_11,23,360
augmented_card_26361,g_4,training_data\augmented_data\card_images\augmented_card_26361.jpg,training_data\augmented_data\card_masks\augmented_card_26361.png,ref_L1000766_card_11,23,361
augmented_card_26362,g_4,training_data\augmented_data\card_images\augmented_card_26362.jpg,training_data\augmented_data\card_masks\augmented_card_26362.png,ref_L1000766_card_11,23,362
augmented_card_26363,g_4,training_data\augmented_data\card_images\augmented_card_26363.jpg,training_data\augmented_data\card_masks\augmented_card_26363.png,ref_L1000766_card_11,23,363
augmented_card_26364,g_4,training_data\augmented_data\card_images\augmented_card_26364.jpg,training_data\augmented_data\card_masks\augmented_card_26364.png,ref_L1000766_card_11,23,364
augmented_card_26365,g_4,training_data\augmented_data\card_images\augmented_card_26365.jpg,training_data\augmented_data\card_masks\augmented_card_26365.png,ref_L1000766_card_11,23,365
augmented_card_26366,g_4,training_data\augmented_data\card_images\augmented_card_26366.jpg,training_data\augmented_data\card_masks\augmented_card_26366.png,ref_L1000766_card_11,23,366
augmented_card_26367,g_4,training_data\augmented_data\card_images\augmented_card_26367.jpg,training_data\augmented_data\card_masks\augmented_card_26367.png,ref_L1000766_card_11,23,367
augmented_card_26368,g_4,training_data\augmented_data\card_images\augmented_card_26368.jpg,training_data\augmented_data\card_masks\augmented_card_26368.png,ref_L1000766_card_11,23,368
augmented_card_26369,g_4,training_data\augmented_data\card_images\augmented_card_26369.jpg,training_data\augmented_data\card_masks\augmented_card_26369.png,ref_L1000766_card_11,23,369
augmented_card_26370,g_4,training_data\augmented_data\card_images\augmented_card_26370.jpg,training_data\augmented_data\card_masks\augmented_card_26370.png,ref_L1000766_card_11,23,370
augmented_card_26371,g_4,training_data\augmented_data\card_images\augmented_card_26371.jpg,training_data\augmented_data\card_masks\augmented_card_26371.png,ref_L1000766_card_11,23,371
augmented_card_26372,g_4,training_data\augmented_data\card_images\augmented_card_26372.jpg,training_data\augmented_data\card_masks\augmented_card_26372.png,ref_L1000766_card_11,23,372
augmented_card_26373,g_4,training_data\augmented_data\card_images\augmented_card_26373.jpg,training_data\augmented_data\card_masks\augmented_card_26373.png,ref_L1000766_card_11,23,373
augmented_card_26374,g_4,training_data\augmented_data\card_images\augmented_card_26374.jpg,training_data\augmented_data\card_masks\augmented_card_26374.png,ref_L1000766_card_11,23,374
augmented_card_26375,g_4,training_data\augmented_data\card_images\augmented_card_26375.jpg,training_data\augmented_data\card_masks\augmented_card_26375.png,ref_L1000766_card_11,23,375
augmented_card_26376,g_4,training_data\augmented_data\card_images\augmented_card_26376.jpg,training_data\augmented_data\card_masks\augmented_card_26376.png,ref_L1000766_card_11,23,376
augmented_card_26377,g_4,training_data\augmented_data\card_images\augmented_card_26377.jpg,training_data\augmented_data\card_masks\augmented_card_26377.png,ref_L1000766_card_11,23,377
augmented_card_26378,g_4,training_data\augmented_data\card_images\augmented_card_26378.jpg,training_data\augmented_data\card_masks\augmented_card_26378.png,ref_L1000766_card_11,23,378
augmented_card_26379,g_4,training_data\augmented_data\card_images\augmented_card_26379.jpg,training_data\augmented_data\card_masks\augmented_card_26379.png,ref_L1000766_card_11,23,379
augmented_card_26380,g_4,training_data\augmented_data\card_images\augmented_card_26380.jpg,training_data\augmented_data\card_masks\augmented_card_26380.png,ref_L1000766_card_11,23,380
augmented_card_26381,g_4,training_data\augmented_data\card_images\augmented_card_26381.jpg,training_data\augmented_data\card_masks\augmented_card_26381.png,ref_L1000766_card_11,23,381
augmented_card_26382,g_4,training_data\augmented_data\card_images\augmented_card_26382.jpg,training_data\augmented_data\card_masks\augmented_card_26382.png,ref_L1000766_card_11,23,382
augmented_card_26383,g_4,training_data\augmented_data\card_images\augmented_card_26383.jpg,training_data\augmented_data\card_masks\augmented_card_26383.png,ref_L1000766_card_11,23,383
augmented_card_26384,g_4,training_data\augmented_data\card_images\augmented_card_26384.jpg,training_data\augmented_data\card_masks\augmented_card_26384.png,ref_L1000766_card_11,23,384
augmented_card_26385,g_4,training_data\augmented_data\card_images\augmented_card_26385.jpg,training_data\augmented_data\card_masks\augmented_card_26385.png,ref_L1000766_card_11,23,385
augmented_card_26386,g_4,training_data\augmented_data\card_images\augmented_card_26386.jpg,training_data\augmented_data\card_masks\augmented_card_26386.png,ref_L1000766_card_11,23,386
augmented_card_26387,g_4,training_data\augmented_data\card_images\augmented_card_26387.jpg,training_data\augmented_data\card_masks\augmented_card_26387.png,ref_L1000766_card_11,23,387
augmented_card_26388,g_4,training_data\augmented_data\card_images\augmented_card_26388.jpg,training_data\augmented_data\card_masks\augmented_card_26388.png,ref_L1000766_card_11,23,388
augmented_card_26389,g_4,training_data\augmented_data\card_images\augmented_card_26389.jpg,training_data\augmented_data\card_masks\augmented_card_26389.png,ref_L1000766_card_11,23,389
augmented_card_26390,g_4,training_data\augmented_data\card_images\augmented_card_26390.jpg,training_data\augmented_data\card_masks\augmented_card_26390.png,ref_L1000766_card_11,23,390
augmented_card_26391,g_4,training_data\augmented_data\card_images\augmented_card_26391.jpg,training_data\augmented_data\card_masks\augmented_card_26391.png,ref_L1000766_card_11,23,391
augmented_card_26392,g_4,training_data\augmented_data\card_images\augmented_card_26392.jpg,training_data\augmented_data\card_masks\augmented_card_26392.png,ref_L1000766_card_11,23,392
augmented_card_26393,g_4,training_data\augmented_data\card_images\augmented_card_26393.jpg,training_data\augmented_data\card_masks\augmented_card_26393.png,ref_L1000766_card_11,23,393
augmented_card_26394,g_4,training_data\augmented_data\card_images\augmented_card_26394.jpg,training_data\augmented_data\card_masks\augmented_card_26394.png,ref_L1000766_card_11,23,394
augmented_card_26395,g_4,training_data\augmented_data\card_images\augmented_card_26395.jpg,training_data\augmented_data\card_masks\augmented_card_26395.png,ref_L1000766_card_11,23,395
augmented_card_26396,g_4,training_data\augmented_data\card_images\augmented_card_26396.jpg,training_data\augmented_data\card_masks\augmented_card_26396.png,ref_L1000766_card_11,23,396
augmented_card_26397,g_4,training_data\augmented_data\card_images\augmented_card_26397.jpg,training_data\augmented_data\card_masks\augmented_card_26397.png,ref_L1000766_card_11,23,397
augmented_card_26398,g_4,training_data\augmented_data\card_images\augmented_card_26398.jpg,training_data\augmented_data\card_masks\augmented_card_26398.png,ref_L1000766_card_11,23,398
augmented_card_26399,g_4,training_data\augmented_data\card_images\augmented_card_26399.jpg,training_data\augmented_data\card_masks\augmented_card_26399.png,ref_L1000766_card_11,23,399
augmented_card_26400,g_4,training_data\augmented_data\card_images\augmented_card_26400.jpg,training_data\augmented_data\card_masks\augmented_card_26400.png,ref_L1000766_card_11,23,400
augmented_card_26401,g_4,training_data\augmented_data\card_images\augmented_card_26401.jpg,training_data\augmented_data\card_masks\augmented_card_26401.png,ref_L1000766_card_11,23,401
augmented_card_26402,g_4,training_data\augmented_data\card_images\augmented_card_26402.jpg,training_data\augmented_data\card_masks\augmented_card_26402.png,ref_L1000766_card_11,23,402
augmented_card_26403,g_4,training_data\augmented_data\card_images\augmented_card_26403.jpg,training_data\augmented_data\card_masks\augmented_card_26403.png,ref_L1000766_card_11,23,403
augmented_card_26404,g_4,training_data\augmented_data\card_images\augmented_card_26404.jpg,training_data\augmented_data\card_masks\augmented_card_26404.png,ref_L1000766_card_11,23,404
augmented_card_26405,g_4,training_data\augmented_data\card_images\augmented_card_26405.jpg,training_data\augmented_data\card_masks\augmented_card_26405.png,ref_L1000766_card_11,23,405
augmented_card_26406,g_4,training_data\augmented_data\card_images\augmented_card_26406.jpg,training_data\augmented_data\card_masks\augmented_card_26406.png,ref_L1000766_card_11,23,406
augmented_card_26407,g_4,training_data\augmented_data\card_images\augmented_card_26407.jpg,training_data\augmented_data\card_masks\augmented_card_26407.png,ref_L1000766_card_11,23,407
augmented_card_26408,g_4,training_data\augmented_data\card_images\augmented_card_26408.jpg,training_data\augmented_data\card_masks\augmented_card_26408.png,ref_L1000766_card_11,23,408
augmented_card_26409,g_4,training_data\augmented_data\card_images\augmented_card_26409.jpg,training_data\augmented_data\card_masks\augmented_card_26409.png,ref_L1000766_card_11,23,409
augmented_card_26410,g_4,training_data\augmented_data\card_images\augmented_card_26410.jpg,training_data\augmented_data\card_masks\augmented_card_26410.png,ref_L1000766_card_11,23,410
augmented_card_26411,g_4,training_data\augmented_data\card_images\augmented_card_26411.jpg,training_data\augmented_data\card_masks\augmented_card_26411.png,ref_L1000766_card_11,23,411
augmented_card_26412,g_4,training_data\augmented_data\card_images\augmented_card_26412.jpg,training_data\augmented_data\card_masks\augmented_card_26412.png,ref_L1000766_card_11,23,412
augmented_card_26413,g_4,training_data\augmented_data\card_images\augmented_card_26413.jpg,training_data\augmented_data\card_masks\augmented_card_26413.png,ref_L1000766_card_11,23,413
augmented_card_26414,g_4,training_data\augmented_data\card_images\augmented_card_26414.jpg,training_data\augmented_data\card_masks\augmented_card_26414.png,ref_L1000766_card_11,23,414
augmented_card_26415,g_4,training_data\augmented_data\card_images\augmented_card_26415.jpg,training_data\augmented_data\card_masks\augmented_card_26415.png,ref_L1000766_card_11,23,415
augmented_card_26416,g_4,training_data\augmented_data\card_images\augmented_card_26416.jpg,training_data\augmented_data\card_masks\augmented_card_26416.png,ref_L1000766_card_11,23,416
augmented_card_26417,g_4,training_data\augmented_data\card_images\augmented_card_26417.jpg,training_data\augmented_data\card_masks\augmented_card_26417.png,ref_L1000766_card_11,23,417
augmented_card_26418,g_4,training_data\augmented_data\card_images\augmented_card_26418.jpg,training_data\augmented_data\card_masks\augmented_card_26418.png,ref_L1000766_card_11,23,418
augmented_card_26419,g_4,training_data\augmented_data\card_images\augmented_card_26419.jpg,training_data\augmented_data\card_masks\augmented_card_26419.png,ref_L1000766_card_11,23,419
augmented_card_26420,g_4,training_data\augmented_data\card_images\augmented_card_26420.jpg,training_data\augmented_data\card_masks\augmented_card_26420.png,ref_L1000766_card_11,23,420
augmented_card_26421,g_4,training_data\augmented_data\card_images\augmented_card_26421.jpg,training_data\augmented_data\card_masks\augmented_card_26421.png,ref_L1000766_card_11,23,421
augmented_card_26422,g_4,training_data\augmented_data\card_images\augmented_card_26422.jpg,training_data\augmented_data\card_masks\augmented_card_26422.png,ref_L1000766_card_11,23,422
augmented_card_26423,g_4,training_data\augmented_data\card_images\augmented_card_26423.jpg,training_data\augmented_data\card_masks\augmented_card_26423.png,ref_L1000766_card_11,23,423
augmented_card_26424,g_4,training_data\augmented_data\card_images\augmented_card_26424.jpg,training_data\augmented_data\card_masks\augmented_card_26424.png,ref_L1000766_card_11,23,424
augmented_card_26425,g_4,training_data\augmented_data\card_images\augmented_card_26425.jpg,training_data\augmented_data\card_masks\augmented_card_26425.png,ref_L1000766_card_11,23,425
augmented_card_26426,g_4,training_data\augmented_data\card_images\augmented_card_26426.jpg,training_data\augmented_data\card_masks\augmented_card_26426.png,ref_L1000766_card_11,23,426
augmented_card_26427,g_4,training_data\augmented_data\card_images\augmented_card_26427.jpg,training_data\augmented_data\card_masks\augmented_card_26427.png,ref_L1000766_card_11,23,427
augmented_card_26428,g_4,training_data\augmented_data\card_images\augmented_card_26428.jpg,training_data\augmented_data\card_masks\augmented_card_26428.png,ref_L1000766_card_11,23,428
augmented_card_26429,g_4,training_data\augmented_data\card_images\augmented_card_26429.jpg,training_data\augmented_data\card_masks\augmented_card_26429.png,ref_L1000766_card_11,23,429
augmented_card_26430,g_4,training_data\augmented_data\card_images\augmented_card_26430.jpg,training_data\augmented_data\card_masks\augmented_card_26430.png,ref_L1000766_card_11,23,430
augmented_card_26431,g_4,training_data\augmented_data\card_images\augmented_card_26431.jpg,training_data\augmented_data\card_masks\augmented_card_26431.png,ref_L1000766_card_11,23,431
augmented_card_26432,g_4,training_data\augmented_data\card_images\augmented_card_26432.jpg,training_data\augmented_data\card_masks\augmented_card_26432.png,ref_L1000766_card_11,23,432
